CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
AR-07-01,,,,GI01SUMO-SBD11-00-DCLENG000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,OL000594,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD11-01-MOPAK0000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,OL000587,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD11-03-HYDGN0000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,OL000588,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD11-04-DOSTAD000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,A00397,59.9341,-39.4673,,1,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD11-05-SPKIRB000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,A00406,59.9341,-39.4673,,-5,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD11-06-METBKA000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,N00741,59.9341,-39.4673,,-5,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD11-08-NUTNRB000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,A01067,59.9341,-39.4673,,1,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD12-00-DCLENG000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,OL000595,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD12-01-OPTAAD000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,A00572,59.9341,-39.4673,,1,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD12-02-FLORTD000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,A00084,59.9341,-39.4673,,1,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD12-03-HYDGN0000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,OL000589,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD12-04-PCO2AA000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,A01232,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD12-05-WAVSSA000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,A00969,59.9341,-39.4673,,0,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD12-06-METBKA000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,N00742,59.9341,-39.4673,,-5,2691,deployment_depth placeholder: design depth
AR-07-01,,,,GI01SUMO-SBD12-08-FDCHPA000,3,1,2016-07-10T17:44:00,2017-08-01T00:00:00,CGMGI-01SUMO-00003,,A00566,59.9341,-39.4673,,-5,2691,deployment_depth placeholder: design depth
