deploymentNumber,Reference Designator,sensor.uid,startDateTime,stopDateTime,lat,lon,mooring.uid,CUID_Deploy,node.uid,versionNumber,deployedBy,CUID_Recover,recoveredBy,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
4,CE09OSSM-RID27-02-FLORTD000,CGINS-FLORTD-01291,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,7,542,,,
4,CE09OSSM-RID27-03-CTDBPC000,CGINS-CTDBPC-50015,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,7,542,,,
4,CE09OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00484,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,7,542,,,
4,CE09OSSM-SBC11-00-CPMENG000,CGCON-BCPM01-00010,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,0,542,,,
4,CE09OSSM-SBD11-00-DCLENG000,CGCON-BDCL11-00010,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,0,542,,,
4,CE09OSSM-SBD11-01-MOPAK0000,CGINS-MOPAK0-11851,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,0,542,,,
4,CE09OSSM-SBD11-02-HYDGN0000,CGINS-HYDGN0-49842,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,0,542,,,
4,CE09OSSM-SBD11-04-VELPTA000,CGINS-VELPTA-12712,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,1.3,542,,,
4,CE09OSSM-SBD11-06-METBKA000,CGINS-METLGR-00014,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,0,542,,,
4,CE09OSSM-SBD12-00-DCLENG000,CGCON-BDCL12-00010,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,0,542,,,
4,CE09OSSM-SBD12-03-HYDGN0000,CGINS-HYDGN0-49845,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,0,542,,,
4,CE09OSSM-SBD12-04-PCO2AA000,CGINS-PCO2AA-35258,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,0.7,542,,,
4,CE09OSSM-SBD12-05-WAVSSA000,CGINS-WAVSSA-05281,2016-09-20T01:26:00,2017-04-14T15:17:00,46.85083,-124.97184,CGMCE-09OSSM-00004,AT37-03,,1,,,,,0,542,,,
5,CE09OSSM-MFC31-00-CPMENG000,CGCON-MCPM03-00004,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,CGCON-00275-00004,,
5,CE09OSSM-MFD35-00-DCLENG000,CGCON-MDCL36-00010,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,CGCON-00292-00010__DCL36,,
5,CE09OSSM-MFD35-01-VEL3DD000,CGINS-VEL3DD-09668,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-MFD35-02-PRESFC000,CGINS-PRESFC-01385,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-MFD35-04-ADCPSJ000,CGINS-ADCPSJ-18978,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-MFD35-05-PCO2WB000,CGINS-PCO2WB-C0061,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-MFD35-06-PHSEND000,CGINS-PHSEND-P0185,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-MFD37-00-DCLENG000,CGCON-MDCL37-00004,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,CGCON-00275-00004,,
5,CE09OSSM-MFD37-01-OPTAAC000,CGINS-OPTAAC-00142,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-MFD37-03-CTDBPE000,CGINS-CTDBPE-50068,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-MFD37-03-DOSTAD000,CGINS-DOSTAD-00292,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-MFD37-06-CAMDSA000,CGINS-CAMDSA-00112,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-MFD37-07-ZPLSCC000,CGINS-ZPLSCC-55076,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,542,542,,,
5,CE09OSSM-RIC21-00-CPMENG000,CGCON-NCPM02-00007,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,CGCON-00274-00007,,
5,CE09OSSM-RID26-00-DCLENG000,CGCON-NDCL26-00016,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,CGCON-00272-00016,,
5,CE09OSSM-RID26-01-ADCPTC000,CGINS-ADCPTC-19000,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,,,
5,CE09OSSM-RID26-04-VELPTA000,CGINS-VELPTA-11790,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,,,
5,CE09OSSM-RID26-06-PHSEND000,CGINS-PHSEND-P0083,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,,,
5,CE09OSSM-RID26-07-NUTNRB000,CGINS-NUTNRB-00253,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,,,
5,CE09OSSM-RID26-08-SPKIRB000,CGINS-SPKIRB-00255,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,,,
5,CE09OSSM-RID27-00-DCLENG000,CGCON-NDCL27-00007,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,CGCON-00274-00007,,
5,CE09OSSM-RID27-01-OPTAAD000,CGINS-OPTAAD-00259,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,,,
5,CE09OSSM-RID27-02-FLORTD000,CGINS-FLORTD-01487,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,,,
5,CE09OSSM-RID27-03-CTDBPC000,CGINS-CTDBPC-50010,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,,,
5,CE09OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00222,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,7,542,,,
5,CE09OSSM-SBC11-00-CPMENG000,CGCON-BCPM01-50008,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,0,542,CGCON-00245-50008,,
5,CE09OSSM-SBD11-00-DCLENG000,CGCON-BDCL11-50008,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,0,542,CGCON-00245-50008,,
5,CE09OSSM-SBD11-01-MOPAK0000,CGINS-MOPAK0-43250,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,0,542,,,
5,CE09OSSM-SBD11-02-HYDGN0000,CGINS-HYDGN0-42315,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,0,542,,,
5,CE09OSSM-SBD11-04-VELPTA000,CGINS-VELPTA-12742,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,1.3,542,,,
5,CE09OSSM-SBD11-06-METBKA000,CGINS-METLGR-00009,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,0,542,,,
5,CE09OSSM-SBD12-00-DCLENG000,CGCON-BDCL12-50008,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,0,542,CGCON-00245-50008,,
5,CE09OSSM-SBD12-03-HYDGN0000,CGINS-HYDGN0-42325,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,0,542,,,
5,CE09OSSM-SBD12-04-PCO2AA000,CGINS-PCO2AA-34196,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,0.7,542,,,
5,CE09OSSM-SBD12-05-WAVSSA000,CGINS-WAVSSA-06291,2017-04-12T00:44:00,2017-10-06T23:50:05,46.85287,-124.95868,CGMCE-09OSSM-00005,SKQ201704S,,1,,,,,0,542,,,
6,CE09OSSM-SBC11-00-CPMENG000,CGCON-BCPM01-60701,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,0,542,,,
6,CE09OSSM-SBD11-00-DCLENG000,CGCON-BDCL11-60701,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,0,542,,,
6,CE09OSSM-SBD12-00-DCLENG000,CGCON-BDCL12-60701,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,0,542,,,
6,CE09OSSM-RIC21-00-CPMENG000,CGCON-NCPM02-00012,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID27-00-DCLENG000,CGCON-NDCL27-00012,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID26-00-DCLENG000,CGCON-NDCL26-00026,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-MFC31-00-CPMENG000,CGCON-MCPM03-00010,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD37-00-DCLENG000,CGCON-MDCL37-00010,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD35-00-DCLENG000,CGCON-MDCL36-00021,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-SBD11-02-HYDGN0000,CGINS-HYDGN0-49835,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,0,542,,,
6,CE09OSSM-SBD12-03-HYDGN0000,CGINS-HYDGN0-41868,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,0,542,,,
6,CE09OSSM-SBD11-06-METBKA000,CGINS-METLGR-00025,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,0,542,,,
6,CE09OSSM-SBD11-01-MOPAK0000,CGINS-MOPAK0-11851,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,0,542,,,
6,CE09OSSM-SBD12-04-PCO2AA000,CGINS-PCO2AA-35258,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,0.7,542,,,
6,CE09OSSM-SBD11-04-VELPTA000,CGINS-VELPTA-11380,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,1.3,542,,,
6,CE09OSSM-SBD12-05-WAVSSA000,CGINS-WAVSSA-05281,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,0,542,,,
6,CE09OSSM-RID26-01-ADCPTC000,CGINS-ADCPTC-22809,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID27-03-CTDBPC000,CGINS-CTDBPC-50152,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00315,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID27-02-FLORTD000,CGINS-FLORTD-01302,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID26-07-NUTNRB000,CGINS-NUTNRB-00286,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID27-01-OPTAAD000,CGINS-OPTAAC-00266,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID26-06-PHSEND000,CGINS-PHSEND-P0072,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID26-08-SPKIRB000,CGINS-SPKIRB-00249,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-RID26-04-VELPTA000,CGINS-VELPTA-12707,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,7,542,,,
6,CE09OSSM-MFD35-04-ADCPSJ000,CGINS-ADCPSJ-19061,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD37-06-CAMDSA000,CGINS-CAMDSA-00119,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD37-03-CTDBPE000,CGINS-CTDBPE-50005,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD37-03-DOSTAD000,CGINS-DOSTAD-00482,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD37-01-OPTAAC000,CGINS-OPTAAC-00249,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD35-05-PCO2WB000,CGINS-PCO2WB-C0084,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD35-06-PHSEND000,CGINS-PHSEND-P0160,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD35-02-PRESFC000,CGINS-PRESFC-01398,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD35-01-VEL3DD000,CGINS-VEL3DD-11090,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
6,CE09OSSM-MFD37-07-ZPLSCC000,CGINS-ZPLSCC-55098,2017-10-04T23:35:38,2018-03-30T19:15:00,46.8478,-124.9843,CGMCE-09OSSM-00006,SKQ201715S,,1,,,,,542,542,,,
7,CE09OSSM-SBC11-00-CPMENG000,CGCON-BCPM01-50007,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,0,554,,,
7,CE09OSSM-SBD11-00-DCLENG000,CGCON-BDCL11-50007,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,0,554,,,
7,CE09OSSM-SBD12-00-DCLENG000,CGCON-BDCL12-50007,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,0,554,,,
7,CE09OSSM-RIC21-00-CPMENG000,CGCON-NCPM02-00003,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-RID27-00-DCLENG000,CGCON-NDCL27-00003,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-RID26-00-DCLENG000,CGCON-NDCL26-00002,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-MFC31-00-CPMENG000,CGCON-MCPM03-00005,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD37-00-DCLENG000,CGCON-MDCL37-00005,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD35-00-DCLENG000,CGCON-MDCL36-00025,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-SBD11-02-HYDGN0000,CGINS-HYDGN0-42315,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,0,554,,,
7,CE09OSSM-SBD12-03-HYDGN0000,CGINS-HYDGN0-42325,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,0,554,,,
7,CE09OSSM-SBD11-06-METBKA000,CGINS-METLGR-00006,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,0,554,,,
7,CE09OSSM-SBD11-01-MOPAK0000,CGINS-MOPAK0-43250,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,0,554,,,
7,CE09OSSM-SBD12-04-PCO2AA000,CGINS-PCO2AA-34230,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,0.7,554,,,
7,CE09OSSM-SBD11-04-VELPTA000,CGINS-VELPTA-11780,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,1.3,554,,,
7,CE09OSSM-SBD12-05-WAVSSA000,CGINS-WAVSSA-06291,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,0,554,,,
7,CE09OSSM-RID26-01-ADCPTC000,CGINS-ADCPTC-19000,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-RID27-03-CTDBPC000,CGINS-CTDBPC-50010,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00292,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-RID27-02-FLORTD000,CGINS-FLORTD-01123,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-RID26-07-NUTNRB000,CGINS-NUTNRB-01060,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-RID27-01-OPTAAD000,,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,#SKQ201808S,,1,,,,,7,554,Not Deployed,,
7,CE09OSSM-RID26-06-PHSEND000,CGINS-PHSEND-P0122,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-RID26-08-SPKIRB000,CGINS-SPKIRB-00255,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-RID26-04-VELPTA000,CGINS-VELPTA-12742,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,7,554,,,
7,CE09OSSM-MFD35-04-ADCPSJ000,CGINS-ADCPSJ-18978,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD37-06-CAMDSA000,CGINS-CAMDSA-00122,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD37-03-CTDBPE000,CGINS-CTDBPE-50149,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD37-03-DOSTAD000,CGINS-DOSTAD-00218,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD37-01-OPTAAC000,,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,#SKQ201808S,,1,,,,,554,554,Not Deployed,,
7,CE09OSSM-MFD35-05-PCO2WB000,CGINS-PCO2WB-C0147,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD35-06-PHSEND000,CGINS-PHSEND-P0187,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD35-02-PRESFC000,CGINS-PRESFC-01399,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD35-01-VEL3DD000,CGINS-VEL3DD-08158,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
7,CE09OSSM-MFD37-07-ZPLSCC000,CGINS-ZPLSCC-55099,2018-03-26T01:39:00,2018-09-19T14:15:00,46.85302,-124.95792,CGMCE-09OSSM-00007,SKQ201808S,,1,,,,,554,554,,,
8,CE09OSSM-SBC11-00-CPMENG000,CGCON-BCPM01-02001,2018-09-19T00:33:00,2019-04-25T00:28:00,46.84905,-124.9775,CGMCE-09OSSM-00008,SR1813,,1,,,,,0,542,,,
8,CE09OSSM-SBD11-00-DCLENG000,CGCON-BDCL11-02001,2018-09-19T00:33:00,2019-04-25T00:28:00,46.84905,-124.9775,CGMCE-09OSSM-00008,SR1813,,1,,,,,0,542,,,
8,CE09OSSM-SBD12-00-DCLENG000,CGCON-BDCL12-02001,2018-09-19T00:33:00,2019-04-25T00:28:00,46.84905,-124.9775,CGMCE-09OSSM-00008,SR1813,,1,,,,,0,542,,,
8,CE09OSSM-RIC21-00-CPMENG000,CGCON-NCPM02-00016,2018-09-19T00:33:00,2019-04-25T00:28:00,46.84905,-124.9775,CGMCE-09OSSM-00008,SR1813,,1,,,,,7,542,,,
